accident_id,city,state,latitude,longitude,date,time,hour,day_of_week,is_weekend,road_type,lanes,traffic_signal,weather,visibility,temperature,traffic_density,cause,accident_severity,vehicles_involved,casualties,is_peak_hour,festival,risk_score,time_of_day,is_weekend_str
1596,Kolkata,West Bengal,22.51458564885892,88.27751990105605,2023-09-13,02:00,2,Wednesday,0,rural,3,0,rain,medium,24,high,distraction,minor,2,0,1,,0.66,Night,Weekday
1597,Hyderabad,Telangana,17.470846559182714,78.52603648100137,2024-12-31,03:00,3,Saturday,1,highway,1,0,clear,high,37,high,drunk driving,minor,1,1,1,,0.7,Night,Weekend
1598,Chennai,Tamil Nadu,13.165105948880134,80.20991602530611,2022-04-16,03:00,3,Monday,0,rural,2,0,clear,high,36,medium,distraction,minor,3,3,0,,0.48,Night,Weekday
1599,Mumbai,Maharashtra,19.056212957198245,72.79816796213959,2024-05-07,05:00,5,Saturday,1,urban,2,1,clear,high,37,low,weather,minor,1,0,0,,0.25,Morning,Weekend
1600,Delhi,Delhi,28.607452649513817,77.21515137581399,2023-06-16,18:00,18,Saturday,1,urban,3,0,clear,high,36,medium,distraction,minor,3,3,0,,0.41,Evening,Weekend
1601,Chennai,Tamil Nadu,13.086033399960687,80.28065107106563,2022-07-08,00:00,0,Saturday,1,urban,2,1,rain,medium,23,high,distraction,minor,2,2,1,,0.63,Night,Weekend
1602,Delhi,Delhi,28.69564068353624,77.12603635980525,2025-03-13,20:00,20,Tuesday,0,urban,2,1,clear,high,15,high,drunk driving,major,5,5,0,,0.66,Evening,Weekday
1603,Bangalore,Karnataka,12.903759325056145,77.64443901042334,2023-02-06,07:00,7,Friday,0,highway,1,1,clear,high,32,medium,overspeeding,minor,2,1,0,,0.44,Morning,Weekday
1604,Mumbai,Maharashtra,19.081290262752187,72.81321566238191,2024-01-25,19:00,19,Wednesday,0,urban,3,1,clear,high,15,medium,overspeeding,fatal,5,3,0,,0.55,Evening,Weekday
1605,Delhi,Delhi,28.557411238451923,77.17806414202094,2023-11-13,22:00,22,Saturday,1,highway,3,0,clear,high,25,high,overspeeding,major,5,5,1,,0.77,Night,Weekend
1606,Delhi,Delhi,28.56408394194825,77.20247021947111,2024-02-23,10:00,10,Thursday,0,urban,2,1,fog,low,30,high,drunk driving,major,1,1,0,,0.77,Morning,Weekday
1607,Chandigarh,Chandigarh,30.803018243844903,76.7472985460236,2023-12-15,05:00,5,Friday,0,highway,4,0,clear,high,16,high,poor road,major,5,3,0,,0.38,Morning,Weekday
1608,Delhi,Delhi,28.632643846726086,77.2871134047451,2024-10-16,12:00,12,Saturday,1,urban,1,1,rain,medium,32,medium,drunk driving,minor,5,0,0,,0.52,Afternoon,Weekend
1609,Delhi,Delhi,28.660041564032724,77.19882038959011,2022-08-22,06:00,6,Sunday,1,urban,3,1,rain,low,39,medium,weather,major,5,2,0,,0.51,Morning,Weekend
1610,Chennai,Tamil Nadu,13.158566901445855,80.31366764311802,2025-01-09,14:00,14,Sunday,1,urban,2,1,clear,medium,32,medium,distraction,minor,5,5,0,,0.4,Afternoon,Weekend
1611,Bangalore,Karnataka,12.882433529472952,77.60954928070537,2022-08-23,01:00,1,Saturday,1,highway,2,0,fog,low,25,high,distraction,minor,1,0,0,,0.81,Night,Weekend
1612,Hyderabad,Telangana,17.39338040397283,78.40066903825753,2024-09-24,22:00,22,Saturday,1,urban,3,1,clear,medium,39,high,weather,minor,1,1,0,,0.62,Night,Weekend
1613,Delhi,Delhi,28.66959970930174,77.11935859954113,2022-10-04,19:00,19,Saturday,1,urban,3,0,clear,high,34,high,weather,minor,5,5,1,,0.47,Evening,Weekend
1614,Delhi,Delhi,28.622263011918704,77.29840506009222,2024-06-21,20:00,20,Friday,0,urban,2,1,clear,high,33,high,overspeeding,minor,3,3,0,,0.5,Evening,Weekday
1615,Delhi,Delhi,28.606933999337787,77.24950149488524,2022-07-19,23:00,23,Sunday,1,urban,2,0,clear,high,25,high,drunk driving,minor,1,0,0,,0.74,Night,Weekend
1616,Bangalore,Karnataka,12.892159619525032,77.5792173145421,2024-03-04,03:00,3,Saturday,1,highway,3,1,rain,medium,17,high,poor road,major,4,4,0,,0.71,Night,Weekend
1617,Hyderabad,Telangana,17.301844880718946,78.54992523583311,2022-02-24,00:00,0,Saturday,1,urban,3,1,rain,medium,26,high,distraction,major,3,3,1,,0.68,Night,Weekend
1618,Chennai,Tamil Nadu,13.02150790018454,80.26519027046434,2022-05-30,11:00,11,Monday,0,urban,2,0,clear,high,29,medium,drunk driving,major,4,1,0,,0.53,Morning,Weekday
1619,Chandigarh,Chandigarh,30.67711465723812,76.70823264462138,2024-11-12,20:00,20,Thursday,0,highway,3,0,rain,medium,24,high,weather,minor,2,0,0,,0.58,Evening,Weekday
1620,Hyderabad,Telangana,17.319966296182002,78.4361172426177,2022-05-18,23:00,23,Saturday,1,urban,3,1,clear,high,20,high,drunk driving,minor,1,0,0,,0.75,Night,Weekend
1621,Bangalore,Karnataka,12.900356094265796,77.62916855874882,2022-09-16,03:00,3,Tuesday,0,urban,2,1,clear,high,28,high,overspeeding,minor,1,0,0,,0.56,Night,Weekday
1622,Mumbai,Maharashtra,19.02142867372225,72.87730235223025,2023-07-11,05:00,5,Sunday,1,urban,2,0,clear,medium,33,high,distraction,fatal,4,2,0,,0.61,Morning,Weekend
1623,Hyderabad,Telangana,17.310080270683503,78.46821319907104,2023-04-03,11:00,11,Saturday,1,urban,1,1,clear,high,39,medium,drunk driving,fatal,3,2,0,,0.64,Morning,Weekend
1624,Hyderabad,Telangana,17.353222602919214,78.58182339110779,2023-10-06,02:00,2,Monday,0,urban,3,0,clear,medium,21,high,overspeeding,major,2,0,0,,0.8,Night,Weekday
1625,Delhi,Delhi,28.64719825143437,77.22449774726927,2024-04-24,07:00,7,Sunday,1,urban,2,1,clear,high,22,high,drunk driving,minor,1,1,1,,0.53,Morning,Weekend
1626,Kolkata,West Bengal,22.67141707548096,88.34790136750206,2024-08-06,23:00,23,Tuesday,0,highway,2,1,rain,medium,17,low,drunk driving,major,1,0,0,,0.79,Night,Weekday
1627,Hyderabad,Telangana,17.476306984982912,78.54386316900961,2024-09-11,19:00,19,Saturday,1,rural,2,0,clear,high,31,medium,overspeeding,major,5,3,0,,0.69,Evening,Weekend
1628,Delhi,Delhi,28.557035653971504,77.17332149544391,2022-05-08,19:00,19,Sunday,1,urban,3,0,clear,high,38,high,overspeeding,minor,2,2,0,,0.64,Evening,Weekend
1629,Bangalore,Karnataka,12.9375807984834,77.66599662998172,2023-03-07,06:00,6,Saturday,1,highway,2,1,clear,high,28,medium,overspeeding,fatal,3,2,1,,0.57,Morning,Weekend
1630,Chennai,Tamil Nadu,13.011925385206064,80.26119470577596,2023-05-11,03:00,3,Wednesday,0,urban,4,1,clear,high,39,high,drunk driving,minor,5,2,0,,0.69,Night,Weekday
1631,Bangalore,Karnataka,13.027682720234017,77.55902812918453,2023-03-21,08:00,8,Saturday,1,highway,3,0,rain,low,30,medium,overspeeding,minor,3,3,0,,0.62,Morning,Weekend
1632,Mumbai,Maharashtra,18.99650845945205,72.86275656366765,2024-12-19,09:00,9,Monday,0,urban,2,1,clear,high,17,medium,overspeeding,minor,4,3,0,,0.39,Morning,Weekday
1633,Mumbai,Maharashtra,19.16538938575921,72.9666105622714,2022-01-28,06:00,6,Wednesday,0,highway,2,1,clear,high,37,high,poor road,minor,4,3,1,,0.34,Morning,Weekday
1634,Chennai,Tamil Nadu,13.055746383080992,80.19286466309417,2022-04-11,19:00,19,Thursday,0,urban,2,1,clear,high,40,high,overspeeding,minor,5,1,0,,0.57,Evening,Weekday
1635,Delhi,Delhi,28.61882489380866,77.1090551545213,2022-02-08,19:00,19,Thursday,0,highway,2,0,clear,medium,32,high,distraction,minor,2,2,0,,0.57,Evening,Weekday
1636,Delhi,Delhi,28.701186550894395,77.13929606033486,2023-08-22,15:00,15,Friday,0,urban,2,1,fog,low,40,high,drunk driving,major,1,1,0,,0.82,Afternoon,Weekday
1637,Delhi,Delhi,28.617526686664704,77.25298660839493,2023-01-09,06:00,6,Friday,0,urban,2,1,rain,medium,39,high,drunk driving,major,1,1,1,,0.73,Morning,Weekday
1638,Mumbai,Maharashtra,19.13698313749038,72.80089846997619,2022-06-01,05:00,5,Wednesday,0,highway,2,0,clear,high,36,high,drunk driving,minor,3,0,0,,0.56,Morning,Weekday
1639,Hyderabad,Telangana,17.453957728379873,78.40445977707135,2024-08-27,12:00,12,Monday,0,urban,3,0,clear,medium,29,high,overspeeding,minor,5,0,0,,0.57,Afternoon,Weekday
1640,Hyderabad,Telangana,17.290027407030497,78.54504189384231,2025-01-20,18:00,18,Friday,0,rural,3,1,clear,high,25,high,drunk driving,major,5,1,0,,0.8,Evening,Weekday
1641,Chennai,Tamil Nadu,13.15304225388949,80.26382850214569,2022-05-12,19:00,19,Friday,0,urban,3,1,rain,low,37,medium,drunk driving,major,2,1,1,,0.77,Evening,Weekday
1642,Mumbai,Maharashtra,18.99489833437727,72.94313884511627,2024-04-04,22:00,22,Thursday,0,urban,3,1,clear,high,35,low,drunk driving,minor,5,5,0,,0.55,Night,Weekday
1643,Chennai,Tamil Nadu,13.006890023288854,80.32735283217777,2022-05-31,10:00,10,Sunday,1,urban,2,0,clear,high,33,low,drunk driving,minor,1,0,0,,0.49,Morning,Weekend
1644,Chandigarh,Chandigarh,30.71695695807553,76.68794212826282,2022-09-04,20:00,20,Saturday,1,rural,3,1,rain,medium,39,medium,overspeeding,minor,3,0,0,,0.64,Evening,Weekend
1645,Delhi,Delhi,28.56180626173951,77.17308699371681,2022-12-10,17:00,17,Saturday,1,urban,2,1,rain,low,33,high,overspeeding,minor,4,4,0,,0.79,Evening,Weekend
1646,Hyderabad,Telangana,17.380276360623384,78.4167932351249,2024-07-03,07:00,7,Saturday,1,urban,1,1,rain,low,15,high,weather,minor,3,0,1,,0.54,Morning,Weekend
1647,Pune,Maharashtra,18.61196722507816,73.77797949227609,2023-07-17,03:00,3,Tuesday,0,highway,2,0,rain,medium,23,high,overspeeding,fatal,5,5,0,,0.89,Night,Weekday
1648,Chandigarh,Chandigarh,30.6608711150708,76.68738668144817,2023-11-03,15:00,15,Sunday,1,urban,2,1,clear,high,37,high,overspeeding,major,3,2,0,,0.63,Afternoon,Weekend
1649,Chennai,Tamil Nadu,13.003600218007916,80.21493385983645,2024-11-13,18:00,18,Saturday,1,urban,2,0,clear,high,33,medium,overspeeding,minor,4,1,0,,0.54,Evening,Weekend
1650,Kolkata,West Bengal,22.536660383927565,88.2704756659275,2022-11-05,19:00,19,Thursday,0,urban,2,1,rain,low,35,high,drunk driving,minor,4,4,0,,0.79,Evening,Weekday
1651,Delhi,Delhi,28.58991153008512,77.20183861380401,2022-07-17,14:00,14,Saturday,1,urban,1,0,clear,high,31,high,overspeeding,minor,3,3,0,,0.53,Afternoon,Weekend
1652,Chennai,Tamil Nadu,13.171589882815407,80.30993518326615,2023-12-04,10:00,10,Tuesday,0,highway,4,0,clear,high,17,medium,drunk driving,minor,5,0,1,,0.49,Morning,Weekday
1653,Mumbai,Maharashtra,19.07013164533703,72.77770992784306,2024-05-07,20:00,20,Thursday,0,highway,2,1,fog,low,29,medium,weather,minor,4,1,0,,0.57,Evening,Weekday
1654,Chandigarh,Chandigarh,30.637327707251448,76.78487237568532,2023-05-02,01:00,1,Monday,0,urban,2,1,clear,high,32,high,drunk driving,minor,1,1,1,,0.7,Night,Weekday
1655,Hyderabad,Telangana,17.295204646178778,78.41560042758937,2022-09-09,21:00,21,Monday,0,urban,3,1,rain,low,34,medium,poor road,minor,5,5,0,,0.53,Night,Weekday
1656,Delhi,Delhi,28.526487376631508,77.16626058377781,2024-10-02,17:00,17,Monday,0,urban,2,1,clear,high,39,low,overspeeding,minor,5,5,0,,0.47,Evening,Weekday
1657,Delhi,Delhi,28.599373331634165,77.26693788625573,2023-03-25,00:00,0,Sunday,1,highway,4,1,clear,high,23,high,overspeeding,major,3,0,0,,0.79,Night,Weekend
1658,Bangalore,Karnataka,12.941491314092517,77.5971043163088,2025-02-28,03:00,3,Monday,0,urban,3,0,clear,high,39,medium,drunk driving,minor,3,2,0,,0.57,Night,Weekday
1659,Bangalore,Karnataka,13.062329040617978,77.53408880102451,2022-11-01,10:00,10,Sunday,1,urban,2,1,clear,high,18,high,overspeeding,minor,2,1,0,,0.46,Morning,Weekend
1660,Chandigarh,Chandigarh,30.746742926609908,76.68344511004713,2022-08-02,23:00,23,Thursday,0,highway,3,1,clear,high,28,high,poor road,minor,5,3,0,,0.52,Night,Weekday
1661,Delhi,Delhi,28.663409827477555,77.27114273037871,2023-11-03,11:00,11,Sunday,1,urban,4,1,clear,high,34,high,drunk driving,fatal,5,2,0,,0.75,Morning,Weekend
1662,Hyderabad,Telangana,17.464127904153138,78.41160035648488,2023-04-27,15:00,15,Thursday,0,urban,3,0,clear,high,25,low,drunk driving,minor,4,4,0,,0.36,Afternoon,Weekday
1663,Pune,Maharashtra,18.528951562064893,73.89547212899869,2024-08-23,09:00,9,Saturday,1,urban,3,0,rain,medium,39,low,distraction,minor,1,1,0,,0.36,Morning,Weekend
1664,Bangalore,Karnataka,12.942755450609834,77.62556819923678,2023-10-07,11:00,11,Thursday,0,urban,2,0,fog,low,35,high,weather,minor,5,5,0,,0.46,Morning,Weekday
1665,Bangalore,Karnataka,13.013777852727983,77.65209395095373,2023-06-23,16:00,16,Wednesday,0,urban,2,1,clear,high,34,high,overspeeding,minor,5,4,0,,0.4,Afternoon,Weekday
1666,Mumbai,Maharashtra,19.021291603913987,72.84771064611375,2023-06-10,04:00,4,Friday,0,highway,2,1,clear,high,17,medium,distraction,minor,2,1,0,,0.42,Night,Weekday
1667,Chandigarh,Chandigarh,30.656430263399965,76.71046712126586,2025-01-09,03:00,3,Thursday,0,urban,4,1,clear,high,22,high,overspeeding,minor,4,4,0,,0.58,Night,Weekday
1668,Chennai,Tamil Nadu,13.17691750949761,80.17550574011773,2022-01-06,01:00,1,Wednesday,0,urban,2,1,rain,medium,18,high,overspeeding,minor,1,0,0,,0.68,Night,Weekday
1669,Chandigarh,Chandigarh,30.826412461551705,76.76423095349875,2024-08-21,23:00,23,Thursday,0,urban,2,1,clear,high,20,high,overspeeding,major,1,1,0,,0.63,Night,Weekday
1670,Delhi,Delhi,28.601303223606333,77.2939926470713,2025-03-23,13:00,13,Monday,0,highway,2,1,rain,medium,32,low,overspeeding,fatal,5,0,0,,0.61,Afternoon,Weekday
1671,Delhi,Delhi,28.64186794053436,77.17775988504954,2024-03-22,22:00,22,Thursday,0,highway,4,0,rain,low,25,medium,distraction,minor,3,3,1,,0.62,Night,Weekday
1672,Chennai,Tamil Nadu,13.106884663999296,80.36424068638746,2022-03-27,22:00,22,Sunday,1,urban,2,0,clear,high,18,high,poor road,minor,5,5,0,,0.52,Night,Weekend
1673,Mumbai,Maharashtra,19.103514753813872,72.87363000896624,2022-12-26,09:00,9,Tuesday,0,urban,2,0,clear,high,18,medium,drunk driving,minor,5,0,0,,0.36,Morning,Weekday
1674,Bangalore,Karnataka,12.94555393977748,77.58454766144123,2024-10-28,20:00,20,Saturday,1,urban,3,0,clear,medium,24,high,poor road,minor,1,1,1,,0.57,Evening,Weekend
1675,Kolkata,West Bengal,22.656185825181847,88.4632730361251,2024-04-07,07:00,7,Thursday,0,urban,2,1,clear,high,32,medium,drunk driving,minor,4,4,1,,0.44,Morning,Weekday
1676,Chandigarh,Chandigarh,30.82355644324521,76.8362591299361,2023-12-23,11:00,11,Friday,0,urban,2,0,clear,medium,21,medium,weather,minor,4,0,1,,0.32,Morning,Weekday
1677,Mumbai,Maharashtra,19.11391830788226,72.80487940211063,2024-09-25,05:00,5,Friday,0,rural,3,0,clear,high,40,high,distraction,minor,5,4,0,,0.41,Morning,Weekday
1678,Chennai,Tamil Nadu,13.020517372788678,80.18769218780035,2023-06-05,06:00,6,Saturday,1,urban,2,0,clear,high,29,medium,poor road,minor,1,1,0,,0.28,Morning,Weekend
1679,Hyderabad,Telangana,17.317714629965096,78.52763072800232,2024-11-11,21:00,21,Sunday,1,highway,2,0,clear,high,29,low,poor road,minor,4,2,1,,0.41,Night,Weekend
1680,Kolkata,West Bengal,22.62089851828668,88.42152066372257,2023-11-28,22:00,22,Wednesday,0,highway,4,0,clear,high,21,high,overspeeding,major,3,1,1,,0.69,Night,Weekday
1681,Hyderabad,Telangana,17.322492056018845,78.56719284955497,2025-02-05,20:00,20,Saturday,1,rural,1,1,clear,high,23,medium,distraction,minor,5,3,0,,0.44,Evening,Weekend
1682,Pune,Maharashtra,18.605273125658343,73.88727640776794,2022-05-21,20:00,20,Saturday,1,urban,1,0,rain,medium,27,high,weather,minor,2,2,0,,0.56,Evening,Weekend
1683,Kolkata,West Bengal,22.58205689872941,88.36566481134582,2024-01-01,03:00,3,Thursday,0,urban,2,1,fog,low,27,high,drunk driving,major,4,0,1,,0.92,Night,Weekday
1684,Hyderabad,Telangana,17.40184094245722,78.55750807581826,2023-12-29,22:00,22,Thursday,0,urban,2,0,fog,low,29,high,drunk driving,minor,3,3,0,,0.84,Night,Weekday
1685,Chandigarh,Chandigarh,30.794981662254177,76.83758554203109,2022-01-26,00:00,0,Wednesday,0,highway,2,1,clear,high,16,high,distraction,minor,4,4,0,,0.53,Night,Weekday
1686,Chennai,Tamil Nadu,13.097695678411494,80.31537041872046,2024-03-20,04:00,4,Monday,0,rural,2,1,clear,high,16,high,overspeeding,major,3,3,0,,0.75,Night,Weekday
1687,Bangalore,Karnataka,12.918208890430629,77.64393684653645,2022-02-28,13:00,13,Thursday,0,urban,4,1,clear,high,32,low,drunk driving,minor,3,1,0,,0.42,Afternoon,Weekday
1688,Mumbai,Maharashtra,19.123378653044902,72.82171541869174,2022-07-16,17:00,17,Wednesday,0,urban,1,0,clear,high,23,medium,distraction,minor,2,1,0,,0.39,Evening,Weekday
1689,Bangalore,Karnataka,13.020657286235643,77.52162107017526,2023-09-30,05:00,5,Thursday,0,urban,2,1,clear,high,28,high,poor road,minor,2,2,0,,0.34,Morning,Weekday
1690,Delhi,Delhi,28.54084505672483,77.30371203127454,2023-03-03,15:00,15,Sunday,1,urban,3,0,rain,medium,27,low,drunk driving,minor,5,2,0,,0.53,Afternoon,Weekend
1691,Chandigarh,Chandigarh,30.73685267525781,76.83174285215571,2023-02-25,22:00,22,Saturday,1,highway,3,1,clear,high,21,medium,drunk driving,minor,3,2,1,,0.63,Night,Weekend
1692,Chandigarh,Chandigarh,30.786686761317974,76.69346370480596,2024-09-11,21:00,21,Saturday,1,urban,3,1,clear,high,33,high,distraction,minor,5,5,0,,0.54,Night,Weekend
1693,Delhi,Delhi,28.57150334237169,77.16630940401645,2023-12-02,20:00,20,Thursday,0,urban,3,1,rain,medium,18,high,overspeeding,major,4,4,1,,0.69,Evening,Weekday
1694,Mumbai,Maharashtra,18.9854423921332,72.82769085670404,2024-10-24,12:00,12,Sunday,1,highway,2,1,clear,high,29,high,distraction,minor,4,4,1,,0.46,Afternoon,Weekend
1695,Delhi,Delhi,28.5537297636038,77.12067640823976,2023-11-02,03:00,3,Sunday,1,urban,2,1,clear,high,35,medium,drunk driving,minor,5,3,0,,0.63,Night,Weekend
1696,Pune,Maharashtra,18.448794404550817,73.7779362045027,2024-12-02,16:00,16,Thursday,0,urban,3,0,clear,high,17,medium,overspeeding,fatal,4,4,0,,0.49,Afternoon,Weekday
1697,Chennai,Tamil Nadu,13.05202577044207,80.21618015688831,2022-06-03,04:00,4,Saturday,1,highway,2,1,clear,high,38,high,overspeeding,major,4,1,0,,0.75,Night,Weekend
1698,Chennai,Tamil Nadu,12.989795497922724,80.3573347119955,2023-03-10,20:00,20,Sunday,1,urban,2,0,clear,high,21,low,overspeeding,major,1,0,0,,0.53,Evening,Weekend
1699,Bangalore,Karnataka,12.941638122909486,77.50641161812014,2024-01-22,07:00,7,Wednesday,0,urban,3,0,rain,low,21,high,drunk driving,minor,2,2,0,,0.66,Morning,Weekday
1700,Delhi,Delhi,28.67448824628877,77.15887632686896,2022-11-10,19:00,19,Sunday,1,highway,3,1,clear,high,18,high,distraction,minor,2,1,0,,0.56,Evening,Weekend
1701,Bangalore,Karnataka,13.015864655816848,77.53625363761063,2022-08-02,10:00,10,Thursday,0,rural,2,0,clear,high,28,high,drunk driving,major,5,1,1,,0.68,Morning,Weekday
1702,Bangalore,Karnataka,13.055553784205308,77.5866601787251,2023-11-18,10:00,10,Saturday,1,urban,4,1,clear,high,34,medium,overspeeding,major,1,1,0,,0.45,Morning,Weekend
1703,Delhi,Delhi,28.581824054764475,77.30390047353201,2022-02-07,15:00,15,Friday,0,rural,3,1,clear,high,18,high,overspeeding,minor,3,1,0,,0.53,Afternoon,Weekday
1704,Mumbai,Maharashtra,19.015567988788828,72.96516975217301,2024-09-19,18:00,18,Tuesday,0,highway,2,0,clear,medium,28,high,drunk driving,minor,2,2,0,,0.74,Evening,Weekday
1705,Bangalore,Karnataka,12.95228525246302,77.59353193933583,2022-07-29,12:00,12,Saturday,1,urban,2,1,fog,low,29,low,overspeeding,minor,5,4,0,,0.56,Afternoon,Weekend
1706,Delhi,Delhi,28.575472900381,77.13320948177855,2024-06-17,23:00,23,Sunday,1,urban,2,0,clear,high,19,medium,drunk driving,minor,5,3,1,,0.65,Night,Weekend
1707,Bangalore,Karnataka,12.94510723481152,77.52713505697446,2022-04-05,04:00,4,Monday,0,highway,2,1,rain,medium,31,medium,overspeeding,minor,1,0,0,,0.68,Night,Weekday
1708,Pune,Maharashtra,18.57058073903774,73.90524864231627,2022-03-05,01:00,1,Saturday,1,urban,4,0,clear,high,34,medium,distraction,minor,2,1,0,,0.44,Night,Weekend
1709,Chennai,Tamil Nadu,13.108921230810774,80.34822996574485,2024-04-25,19:00,19,Friday,0,urban,2,0,clear,high,25,medium,distraction,minor,2,2,0,,0.33,Evening,Weekday
1710,Delhi,Delhi,28.633905909461564,77.25883141298613,2022-01-09,14:00,14,Sunday,1,urban,2,0,clear,high,15,low,overspeeding,major,4,2,1,,0.43,Afternoon,Weekend
1711,Kolkata,West Bengal,22.48650382274176,88.38521790964204,2024-01-08,22:00,22,Sunday,1,highway,2,0,clear,medium,39,low,weather,minor,1,0,0,,0.56,Night,Weekend
1712,Chennai,Tamil Nadu,13.081949157793945,80.1875781176354,2022-04-30,02:00,2,Thursday,0,urban,4,0,fog,low,26,low,drunk driving,major,2,2,0,,0.84,Night,Weekday
1713,Mumbai,Maharashtra,19.07965817163899,72.9197819951757,2023-05-12,19:00,19,Wednesday,0,highway,2,0,fog,low,18,high,distraction,minor,2,0,0,,0.72,Evening,Weekday
1714,Hyderabad,Telangana,17.39263466109653,78.5811961800699,2024-04-01,05:00,5,Friday,0,urban,2,1,clear,high,28,high,drunk driving,minor,2,0,1,,0.52,Morning,Weekday
1715,Chandigarh,Chandigarh,30.79116261416157,76.86748742265308,2022-04-10,20:00,20,Saturday,1,highway,4,1,fog,low,27,medium,overspeeding,minor,5,5,0,,0.76,Evening,Weekend
1716,Chennai,Tamil Nadu,13.029903475425847,80.33238217827466,2024-05-21,02:00,2,Wednesday,0,highway,2,0,clear,high,28,medium,drunk driving,minor,1,1,0,,0.59,Night,Weekday
1717,Delhi,Delhi,28.53372599572998,77.11644633423822,2024-11-06,03:00,3,Thursday,0,highway,2,1,clear,high,27,high,overspeeding,minor,4,0,1,,0.6,Night,Weekday
1718,Chennai,Tamil Nadu,13.10073765867149,80.21605678816853,2024-05-26,11:00,11,Sunday,1,urban,1,1,clear,high,18,high,overspeeding,minor,1,1,0,,0.53,Morning,Weekend
1719,Chennai,Tamil Nadu,13.107420463619418,80.18832364950721,2023-07-27,09:00,9,Saturday,1,highway,3,1,rain,low,38,high,distraction,minor,4,1,0,,0.67,Morning,Weekend
1720,Chennai,Tamil Nadu,13.116464130999846,80.33735590199706,2022-02-18,23:00,23,Sunday,1,urban,2,0,fog,low,33,high,overspeeding,major,3,1,1,,0.93,Night,Weekend
1721,Bangalore,Karnataka,12.91565972434105,77.67168712732165,2022-10-28,05:00,5,Saturday,1,highway,2,1,rain,medium,37,medium,weather,minor,1,1,0,,0.39,Morning,Weekend
1722,Bangalore,Karnataka,12.921942889696243,77.54945831522808,2022-04-09,03:00,3,Saturday,1,urban,2,1,fog,low,35,high,overspeeding,major,5,1,0,,0.96,Night,Weekend
1723,Pune,Maharashtra,18.478927391807865,73.94323107805499,2022-09-05,22:00,22,Tuesday,0,highway,3,0,clear,high,27,medium,overspeeding,minor,3,0,0,,0.53,Night,Weekday
1724,Kolkata,West Bengal,22.638472172917588,88.39712407481728,2022-12-21,03:00,3,Sunday,1,urban,2,0,clear,high,16,high,drunk driving,minor,3,2,0,,0.66,Night,Weekend
1725,Bangalore,Karnataka,13.032726852617722,77.61771928266884,2022-06-23,05:00,5,Monday,0,highway,2,1,clear,medium,34,high,overspeeding,minor,4,4,0,,0.58,Morning,Weekday
